Headlines,Dates,Descriptions
Hyperloop Physics 101 With Elon Musk,13 Aug 2013,"On Monday afternoon, Elon Musk, chief executive officer of SpaceX and Tesla Motors, unveiled his much anticipated Hyperloop. We've published all the details..."
Tesla Model S vehicles now available a Hertz Rental Car at San Francisco SFO and Los Angeles LAX Airports,29 Sept 2013,People who arrive at California's largest two airports will now be able to rent a Tesla Model S for around $500/day. As part of its fleet of elite 'Dream...
"Tesla trademarks 'Model E,' but for what?",21 Aug 2013,"Tesla trademarks 'Model E,' but for what? ... Tesla Motors appears ready to add a third model to its alphabetic lineup following the Model S and Model X. The..."
Why Elon Musk's 'hyperloop' transport won't work,12 Aug 2013,"The world has had a day to digest Tesla and SpaceX CEO Elon Musk's proposal of a ""hyperloop,"" a high-speed train that would shoot pods through a tube with..."
The Oatmeal Talks Tesla with Disney for TOMORROWLAND,25 Sept 2013,"Matthew Inman, a web cartoonist known as The Oatmeal, recently visited Disney to talk about Nikola Tesla for Brad Bird's upcoming film, TOMORROWLAND."
ELON MUSK: THE HYPERLOOP DESIGN IS COMING AUGUST 12,15 Jul 2013,"Tesla founder Elon Musk announced on Twitter that he will reveal the design of his ""Hyperloop"" on August 12. Advertisement. The Hyperloop is a..."
NYC to LA in 45 minutes? Tesla Motors CEO says 'Hyperloop' could do it.,17 Jul 2013,Tesla Motors CEO Elon Musk is throwing his weight behind a 'Hyperloop' network of pneumatic tubes that could transport travelers at high speeds along a...
The closest thing to teleportation: Tesla founder reveals Hyperloop high speed travel plan,12 Aug 2013,AN inventor has unveiled plans for a near-supersonic transportation service which he says is the only option for high speed travel 'short of figuring out...
'Teslanaires' put all their eggs in one electric car,8 Sept 2013,"In June of last year, Patrick Hop poured his life savings - $30000 - into Tesla Motors Inc. stock, then trading at about $32 per share."
"""Big"" Surprise: Big Money Kept Tesla Motors Out of Texas",20 Sept 2013,"The Tesla Motors direct-sales model is working well, and the automobile dealer associations are running scared."
Details of the Hyperloop Design Finally Unveiled by Elon Musk,12 Aug 2013,"Businessweek published the first interview with Musk regarding the design of Hyperloop, in which he describes its basic features."
Xoogley Tesla Roadster Spotted,1 Jul 2013,"I believe since 2011 or earlier, a former Googler has been driving around in a Tesla Roadster with the license plate Xoogley."
Tesla buys test track next to Fremont factory,19 Jul 2013,"A test track conveniently next door to Tesla's factory in Fremont is now owned by them, soon to see prototype Tesla vehicles zooming around."
"Wired Steps Inside Tesla Factory, Shows Us How Model S Is Made",17 Jul 2013,"Tesla set out from the very beginning to do things differently than other manufacturers, and prove that the established way of making a car can be."
Tesla Model S Rear Seat Cup Holders,8 Sept 2013,The new Tesla Model S rear seat cup holders are designed to mount flush against the outer forward area within the 2nd row seating.
Elon Musk channels Chevy Chase in pending Tesla trek,9 Sept 2013,"Elon Musk has finalized details of a 3200-mile, cross country car trip with his five sons at the end of 2013 in a Tesla Model S."
A Gasoline-Powered Tesla,21 Aug 2013,"Elon Musk, the most handsome and intelligent man in the world, faces an insurmountable task as he works to sharply increase sales of his Tesla Motors Inc."
ELON MUSK: 'I'm Too Strung Out' To Build The Hyperloop Myself,7 Aug 2013,"REUTERS/Mark Blinch. Elon Musk says he's too busy to start building the ""Hyperloop"" himself. Asked about his plans for the Hyperloop, a transportation..."
Electric Vehicle Diaries: The Tesla “Model S”,26 Jul 2013,Everyone of us in the childhood might have played with an RC (remote control car). I am sure you broke apart the same and looked inside.
"Tesla S all-electric sports car delivers high tech, high speed for a high price",8 Aug 2013,Businessman Paul Heafy is one of the small group of Oklahomans to own a Tesla all-electric car.
Tesla Motors trademarks future brand – BusinessTech,23 Aug 2013,"Tesla Motors Inc has filed an application to trademark the “Model E” name to potentially use on future automobiles, clothing and repair service."
Speed up to 1287 km/h in Paypal Co-Founder's New Mode of Transportation,13 Aug 2013,"Twice as fast as an airplane, cheaper than a bullet train and completely self-powered, the Hyperloop is a mysterious transportation system whose design..."
Tesla CEO Elon Musk imagines Hyperloop tube transport system,13 Aug 2013,"Tesla CEO Elon Musk imagines Hyperloop tube transport system. Tesla CEO Elon Musk has revealed his plans for the Hyperloop, a futuristic mode of transport that..."
Tesla Effect trailer reintroduces Tex Murphy and the gang,11 Sept 2013,"The second trailer for Tesla Effect: A Tex Murphy Adventure, released today by developer Big Finish Games, connects the game to its predecessors and..."
Tesla's top safety claim,20 Aug 2013,Tesla's electric Model S sedan has received a safety score that has not only crushed its opposition but also the testing equipment.
Tesla says its all-electric Model S is the safest car ever tested,20 Aug 2013,Tesla's all electric Model S scored the highest possible rating in federal crash tests. The company released a statement claiming it's the safest car ever...
"Big, Beautiful Pictures Of The Hyperloop",12 Aug 2013,Here's a diagram of the Hyperloop alpha version. hyperloop passenger transport capsule conceptual design sketch. Tesla Motors/Screenshot...
Elon Musk's Hyperloop hype ignores practical problems,15 Aug 2013,You've got to hand it to Elon Musk - he certainly dreams big. The entrepreneur loves to take on tough technical challenges and turn them into business...
"Hyperloop Designed for a Quick, Convenient Commute Like No Other",12 Aug 2013,"It may not be faster than a speeding bullet (around 761 miles per hour), but the latest schematics for Elon Musk's ""Hyperloop"" transportation system comes..."
"Tesla Model S firmware update 5.0 brings the Wifi and better sleep, creep and towing modes",18 Aug 2013,"Model S owners will also see improvements in Maps, Creep mode performance, additional driver profiles and another biggie: Improved power management when not in..."
"'Hyperloop' would link LA-SF in 30 mins, if built (Update 2)",12 Aug 2013,"Imagine strapping into a car-sized capsule and hurtling through a tube at more than 700 mph (1126 kph)—not for the thrill of it, but to get where you need..."
Tesla Discovers Name Already Trademarked in China,11 Aug 2013,"Tesla Motors has run into a hurdle with its plans to enter the Chinese market. As it turns out, 'Tesla has already been trademarked in the booming Asian."
SpaceX and Tesla CEO Elon Musk reveals designs for 700 mph Hyperloop,13 Aug 2013,"The Hyperloop combines all of the most wonderful aspects of public transport in one platform, and then compacts of all these pluses into a warm, welcoming metal..."
Tesla covers 90% of Norweigians with Supercharger availability,30 Aug 2013,"Norway is the first European country to get Supercharger installations, as Tesla begins sales of the Model S in Europe."
Nikola Tesla monument unveiled in Shoreham,23 Sept 2013,A ceremony Monday in Shoreham honoring the legacy of the late inventor Nikola Tesla granted him something that eluded him in life -- public recognition of...
Tesla Planning “90%” Autonomous Vehicle,19 Sept 2013,"With his Model S sedan already winning raves for its cutting-edge battery technology,Tesla CEO Elon Musk now wants to be the leader in the development of..."
Biz Break: Tesla roars to yet more records as analysts praise growth,8 Aug 2013,"Today: Tesla eclipses $150 for the first time as investors celebrate a second consecutive strong quarter, but SolarCity, Intel (INTC) and Silicon Graphics..."
"Tesla Motors brings Superchargers to Texas, where they can't sell cars",6 Sept 2013,"On Tuesday, Tesla will open their second Supercharger location in Texas, and are planning to open several more by the end of the year, despite being blocked..."
Why BMW’s i3 Electric Car is Really a Plug-in Hybrid,7 Aug 2013,"In the last few weeks BMW has made a lot of the claim that its new i3, an electric car it will start selling in the fall, is a purpose-built electric..."
New service at Emory Johns Creek Hospital: Charge your electric vehicle during doctor visit,17 Sept 2013,Emory Johns Creek Hospital is offering patients and visitors a new service like no other hospital in Georgia. The hospital has installed six charging...
Pacheco bill would impact Tesla dealerships,20 Sept 2013,"A state legislator from Taunton is sticking up for auto dealerships, including those on the Route 44 Auto Mile in Raynham, against potential efforts to..."
"Big, Beautiful Pictures Of The Hyperloop",12 Aug 2013,Here's a diagram of the Hyperloop alpha version. hyperloop passenger transport capsule conceptual design sketch. Tesla Motors/Screenshot...
Most “Social” Electric Cars (Infographic),19 Sept 2013,"Here's a fun infographic on the most “social” electric cars out there today. electric_cars_final. As you can see, aside from some of the normal car facts,..."
Elon Musk just started building a real 'Iron Man' laboratory,24 Aug 2013,"SpaceX and Tesla Motors founder Elon Musk has often been compared to a real life version of Tony Stark, aka Iron Man. Director Jon Favreau has openly said..."
"2013 Tesla Model S: Electric Car, no Compromises",25 Jul 2013,"I was totally convinced of this until my recent test drive of the Tesla Model S, a car that almost singlehandedly counters every argument against electric..."
Singing Tesla Coil,24 Sept 2013,"All Tesla coils are resonant at high frequency. In oneTesla's case, this is 220kHz. Human hearing ends around 20kHz, so this is well beyond the range of..."
"Tesla Model S outselling major car brands in California, including Porsche, Volvo, Cadillac and Buick",27 Aug 2013,"New sales figures show that Tesla Motors' Model S electric car is gaining traction with California consumers, and is now the third-best-selling luxury sedan..."
"Yes, you can get your hand stuck in Tesla Model S door handles [w/video]",1 Aug 2013,"Jason Kavanagh, Edmunds' engineering editor, found they"" lack tactility, as there's a delay between when you tug and when the solenoid fires, so the door feels..."
Tesla Motors to open two Supercharger stations along I-70 corridor,30 Sept 2013,"The Superchargers are at Glenwood Springs and Silverthorne along I-70, and both will be available for use Thursday. The company said that with the latest..."
"One Lap of the Web: Mercedes-Benz SLC rendered, Google Glass for the Tesla S and a rusty Datsun 280ZX",7 Jul 2013,"We spend a lot of time on the Internet -- pretty much whenever we're not driving, writing about or working on cars. Since there's more out there than."
Laurence Fishburne to Tesla Model S: You Are the One,31 Aug 2013,Laurence Fishburne to Tesla Model S: You Are the One ... The man behind Morpheus becomes the next to join a long list of celebs getting the hottest wheels in...
"Yes, you can get your hand stuck in Tesla Model S door handles [w/video]",1 Aug 2013,"Jason Kavanagh, Edmunds' engineering editor, found they"" lack tactility, as there's a delay between when you tug and when the solenoid fires, so the door feels..."
"Tesla Model S outselling major car brands in California, including Porsche, Volvo, Cadillac and Buick",27 Aug 2013,"New sales figures show that Tesla Motors' Model S electric car is gaining traction with California consumers, and is now the third-best-selling luxury sedan..."
"One Lap of the Web: Mercedes-Benz SLC rendered, Google Glass for the Tesla S and a rusty Datsun 280ZX",7 Jul 2013,"We spend a lot of time on the Internet -- pretty much whenever we're not driving, writing about or working on cars. Since there's more out there than."
Laurence Fishburne to Tesla Model S: You Are the One,31 Aug 2013,Laurence Fishburne to Tesla Model S: You Are the One ... The man behind Morpheus becomes the next to join a long list of celebs getting the hottest wheels in...
Fractal Design Tesla R2 1000-Watt 80 PLUS Gold Power Supply Review,19 Aug 2013,The Fractal Design Tesla R2 1000W is rated for 80 PLUS Gold efficiency. This means that the power supply must perform at 87%/89%/87% efficiency at 20%/50%/100%...
Elon Musk unveils 'Hyperloop' plans,12 Aug 2013,SpaceX and Tesla chief executive Elon Musk on Monday released his concept for a transportation system that could deliver passengers from San Francisco to...
Which Is Greener The Audi A7 Diesel Or The Tesla Model S?,17 Sept 2013,"Some years back, a now-discredited report titled Dust to Dust made the intriguing claim that, in a well-to-wheels analysis, the Hummer H3 was more..."
"GM challenging Tesla with new battery lab, 200 mile range electric car promises",17 Sept 2013,"General Motors is again promising to develop a 200 mile range electric car, and this time they're aiming to take on Tesla Motors whose own plan is to..."
Holmes: A car for the future?,25 Aug 2013,"I had in mind a story about the issues of the day: Energy and the environment, business and public policy. Then I drove the car. The car is the Tesla Model..."
Tesla opens Supercharger network for Vancouver/Seattle/Portland corridor,18 Jul 2013,"Tesla Motors today expanded the Supercharger network into the corridor between Vancouver, BC, Seattle, WA, and Portland OR. The move begins to form the West..."
Tesla Pays Off Its $465 Million 'Loser' Loan,22 May 2013,"Elon Musk's “Summer of Revenge Tour” continues. His electric-car company, Tesla Motors, just cut the government a $451.8 million check, which means that..."
Tesla Stock Today Looking A Lot Like General Motors In 1915,3 Jun 2013,"What the GM example tells us is that maybe there will be more to this price move in TSLA than currently meets the eye, and investors should remain open to..."
Tesla stock jumps 31% after record $562M in sales and first-ever quarterly profit,9 May 2013,Electric car manufacturer Tesla's stock jumped in after-hours trading today after the company announced the first quarterly profit in its 10-year history...
Tesla battery swap a dead end,21 Jun 2013,"Last night, Tesla Motors demonstrated how a service station could accomplish two battery swaps for the Model S in the time it takes to fill a gas tank."
Tesla Motors: defying gravity,5 Apr 2013,"Space travel is one of Tesla Motors founder Elon Musk's passions. And with the electric car maker's shares rocketing 60 per cent since August,..."
Tesla Motors' Success Gives Electric Car Market a Charge,22 May 2013,"Tesla Motors' Success Gives Electric Car Market a Charge · And for icing on the cake, Tesla's first made-from-scratch car, the electric Model S sedan, has..."
Tesla reports first-ever quarterly profit,8 May 2013,Tesla Motors Inc. (TSLA) said it earned $11.2 million in the first quarter of 2013 as deliveries of Model S electric vehicles lifted the maker of luxury...
"Tesla's market value soars, but some see a bubble",16 May 2013,"Tesla's market value soars, but some see a bubble ... Tesla Motors is on a remarkable run for a company that not long ago seemed to be sputtering. The luxury..."
Panasonic Delivers Over 100 Million Lithium-Ion Battery Cells for Tesla's Model S EV | Business Solutions | Products ...,12 Jun 2013,"Panasonic Corporation today announced that shipments of its automotive-grade lithium-ion battery cells for Tesla Motors' premium, all-electric Model S sedan..."
Tesla Just Hired The Man Who Created The Best Aston Martin Ever,6 May 2013,"Tesla Just Hired The Man Who Created The Best Aston Martin Ever ... Tesla has hired Chris Porritt, Aston Martin's Chief Engineer of Vehicle Engineering, to be its..."
Tesla turns first profit in its 10-year history,8 May 2013,"Share this story ... Tesla Motors, for the first time in its 10-year history, has turned a quarterly profit. Sales at Tesla rose to $562 million, up 83 percent..."
Drive On: Tesla tripling 'supercharger' locations,30 May 2013,Tesla Motors is tripling the number of high-speed charging stations it offers to customers of its Model S electric sedan -- and expanding the number of...
The Real Reason Tesla Is Still Alive (And Other Green Car Companies Aren't),11 May 2013,"Tesla has been clever in other ways, too. It sells credits it receives from the state of California for producing zero emissions vehicles to other automakers..."
Gone in 90 Seconds: Tesla's Battery-Swapping Magic,21 Jun 2013,"In front of an audience of hundreds of Model S owners, Musk unveiled a new type of automated battery-swap system in which machines grab the flat battery pack..."
Tesla set for first-ever quarterly profit,1 Apr 2013,"Deliveries of the new Model S sedan topped 4,750 in the first quarter of this year, ahead of the 4,500 that had been forecast, Tesla said in a statement. As a..."
Elon Musk Borrows $150 Million To Buy Tesla,16 May 2013,Elon Musk Is Borrowing Another $150 Million From Goldman Sachs To Buy More Tesla Stock ... Become a viable new car company. One of the main reasons the company...
What Do Toyota And Mercedes See In Tesla? A Bit Of Themselves,1 Jun 2013,"And its upcoming Mercedes B-class EV, which goes on sale in 2014, will feature a Tesla powertrain. Toyota, meanwhile, gave Tesla a $100 million contract to..."
ELON MUSK: I Didn't Join Tesla For ROI,29 May 2013,"ELON MUSK: I Didn't Join Tesla To Get A Return On Investment ... Elon Musk did not join Tesla Motors, take the helm as CEO, and pour hefty amounts of his own cash..."
April Fools' Aftermath? Sergey Brin's Pink Batmobile Tesla,5 Apr 2013,Google's Sergey Brin was the likely butt of an April Fools' Day prank that turned a Tesla Model S into a pink batmobile.
"Why Tesla Is Beating GM, Nissan and Ford",28 Jun 2013,"Why Tesla Is Beating GM, Nissan and Ford · Tesla is #1 in electric automobiles · How could a start-up company do so well competing against companies with much..."
"Tesla Roars Back to Life, Defies the Skeptics",13 May 2013,The Silicon Valley firm managed to claw its way into the black after a decade of losses—and despite having to cough up $13 million toward the $465 million...
Tesla And Nissan: EV Battery Swap Replaces Anxiety With Peace Of Mind,21 Jun 2013,"Tesla said it will charge $60-$80 for the pack swap, the same as about 15 gallons of gas. The service will be available at Tesla's new super-charging stations..."
Consumer Reports: Tesla Model S Among Best Ever Reviewed,9 May 2013,"""The Tesla Model S is packed with technological innovation,"" said Jake Fisher, director of Automotive Testing for Consumer Reports. ""It accelerates, handles and..."
Tesla CEO talking with Google about 'autopilot' systems,10 May 2013,Tesla CEO Elon Musk said the electric-car maker is considering adding driverless technology to its vehicles and discussing the prospects for such systems...
PRESENTATION: Why Tesla's The Next Apple,10 May 2013,"REMEMBER: An Investment Firm Said Tesla Is The Next Apple, And It's Going To $200/Share · Forget the bears — Tesla will be trading at $200/share in 5 years."
"Tesla Model S: The electric car company is a little bit Apple, a little bit Google, and about to be huge.",10 May 2013,"The Genius of Tesla · The electric car company is a little bit Apple, a little bit Google, and about to be huge. · We Use Cookies and Related Technology."
Tesla earns first profit -- $11 million in Q1,8 May 2013,Electric car maker Tesla reports first profit -- $11 million in Q1.
"Tesla Rides High, But Faces Formidable Foe: Car Dealers",19 May 2013,The Model S from electric car manufacturer Tesla has been named Motor Trend Car of the Year. But the company's business model is under attack by a...
Elon Musk will personally guarantee Tesla buyback values,2 Apr 2013,Elon Musk will personally guarantee Tesla buyback values · Elon Musk says he will personally back a plan to reassure Tesla buyers · He will guarantee the car%...
Tesla Makes Millions On Apparel Sales,9 May 2013,"Tesla Makes A Surprising Amount Of Money Selling T-Shirts And Hats ... Tesla announced its first ever profitable quarter Wednesday night, sending the stock up in..."
"Tesla Model S: The electric car company is a little bit Apple, a little bit Google, and about to be huge.",10 May 2013,"The electric car company is a little bit Apple, a little bit Google, and about to be huge."
Tesla To Triple Supercharger Network: LA to NY by Year End,30 May 2013,Tesla Motors is tripling the size of its supercharger EV stations in a major expansion of the company's re-charging network in the U.S. The move means Tesla...
"Tesla 'Cancels' Lowest-Spec Model S, Expects Full Profitability in Q1 2013",1 Apr 2013,"That means a better 0-60 mph time (5.9 vs. 6.5 seconds), a higher top speed (120 vs. 110 mph), with 302 horsepower and 317 pound-feet of torque, up from the..."
Tesla And Nissan: EV Battery Swap Replaces Anxiety With Peace Of Mind,21 Jun 2013,"Tesla said it will charge $60-$80 for the pack swap, the same as about 15 gallons of gas. The service will be available at Tesla's new super-charging stations..."
Tesla talking to Google about driverless electric cars,7 May 2013,Tesla CEO Elon Musk says an 'autopilot' is the next logical step in cars.
Tesla Model X SUV goes back to the future - Cars,16 Apr 2013,"Over in sunny LA, Tesla has taken the covers off of its third car model - the Tesla Model X. Following the original electric vehicle from the Silicon Valley..."
"In Va., Tesla Motors has a showroom where it can't make sales",24 Jun 2013,Virginia law prohibits car manufacturers like Tesla from operating their own dealerships.
Tesla Model S: First Impressions,18 Jun 2013,"The interior is as luxurious as it can get. From the door handles to the button-less dashboard, it is simply an outstanding design. A work of art. Build quality..."
"A Brand New Tesla for $500 a Month with No Money Down? Well, Sort of",2 Apr 2013,"A Tesla sedan for $500 a month with no money down? Well, sort of. This is the sixth part in an ongoing series on electric vehicles, with a focus on Tesla..."
Tesla repays $465 million government green energy loan ahead of schedule,22 May 2013,"Share this story ... Tesla Motors has repaid a $465 million loan to the Department of Energy nine years ahead of schedule, becoming the first of several car..."
Tesla Model S: First Impressions,18 Jun 2013,"The interior is as luxurious as it can get. From the door handles to the button-less dashboard, it is simply an outstanding design. A work of art. Build quality..."
"A Brand New Tesla for $500 a Month with No Money Down? Well, Sort of",2 Apr 2013,"A Tesla sedan for $500 a month with no money down? Well, sort of. This is the sixth part in an ongoing series on electric vehicles, with a focus on Tesla..."
Tesla repays $465 million government green energy loan ahead of schedule,22 May 2013,"Share this story ... Tesla Motors has repaid a $465 million loan to the Department of Energy nine years ahead of schedule, becoming the first of several car..."
Tesla reaches new milestone as stock tops $100 for the first time,28 May 2013,Tesla Motors Inc. hit another milestone Tuesday morning. It's stock was up as high as $8.10 on the NASDAQ stock exchange and topped $100 a share for the...
Tesla shows off 90-second battery swap system,21 Jun 2013,Tesla has shown off a 90 second battery swap solution at its Hawthorne Studios in Los Angeles.
Tesla's loan payback deprives US of stock options worth $270 million,23 May 2013,"When Tesla Motors paid off its $451.8 million US government loan four years early, the Silicon Valley company gave a boost to the Obama administration's..."
Tesla recalls some Model S cars due to seat-mount defect,19 Jun 2013,Electric car maker Tesla Motors Inc said it is recalling 1228 of its 2013 Model S cars manufactured between May 10 and June 8 due to a defect in the...
Epic Delivers First Production TORQ EV to Former Tesla Executive,9 Apr 2013,Epic EV delivered the first production TORQ EV Roadster to San Francisco resident and former Tesla Director of Communications David Vespremi at its he.
Tesla Repays $465 Million Loan from Federal Program,22 May 2013,"Tesla Repays $465 Million Loan from Federal Program ... Less than four years after borrowing $465 million from the government, Tesla has become the first..."
Tesla's Big Announcement: Lease/Buy Plan,2 Apr 2013,"PALO ALTO, Calif. – April 2, 2013 – Tesla Motors announced today that, in partnership with Wells Fargo and US Bank, it has created a revolutionary automotive..."
Best Tesla Gear,10 May 2013,"Electric carmaker Tesla is on a tear: The company just announced its first-ever quarterly profit, and its Model S got a rave review from Consumer Reports."
"Elon Musk Reveals Tesla's Future Plans, Promises Affordable 'Gen 3' Sedan In Late 2016",5 Jun 2013,"At its recent annual shareholder meeting held in the Computer History Museum in Mountain View, California, Tesla's CEO and co-founder Elon Musk revealed..."
"Tesla turns a profit, mulls driverless feature",9 May 2013,The Silicon Valley-based electric-car pioneer defied critics by turning its first-ever profit. And it's talking to Google about adding an autopilot system.
EX-99.1,8 May 2013,"Tesla Motors, Inc. – First Quarter 2013 Shareholder Letter. • GAAP profitable even without the benefit of a one-time gain."
Elon Musk puts on a show for Tesla fans at battery-swap demo,21 Jun 2013,"With a touch of self-deprecation -- “This could go wrong,” Musk said with a smile -- a red Tesla drove to center stage and the battery-swapping demo began. A..."
Watch Tesla's Battery-Swapping System In Action: Video,21 Jun 2013,Tesla CEO Elon Musk last night provided details on a new battery-swapping service for his company's Model S electric sedan (and future models) that will...
Sergey Brin Steps Out in Google Glass ... And a Hot-Pink Tesla Batmobile,5 Apr 2013,"Google[x] employee Corey Tabaka posted this pic of the Google co-founder sporting Google Glass at the wheel of his Tesla Model S Batmobile, which had been..."
Why Longboard Asset Mgmt Went Long Tesla,10 May 2013,"So Longboard went in, and it went in big. Wilcox couldn't disclose exact numbers, but his philosophy is that Wall Street gets into too many companies that don't..."
"Elon Musk: Self-Driving Cars, Hyperloops and a Cheaper Tesla",31 May 2013,"Self-driving cars will be in Tesla's future, CEO and founder Elon Musk tells CNBC."
Tesla Model S 17-inch screen pictures and hands-on,16 Apr 2013,"Now to that massive 17-inch display and the Tesla Model S's real party piece. It's incredibly bright and vibrant, as well as being crisp. The capacitive control..."
"Tesla Plans Cheaper, Smaller EV for 2016/17 – News",6 Jun 2013,"Musk has long wanted to build a less expensive electric car, but wouldn't have garnered the money or the attention without introducing pricey, top-tier cars..."
Long trip? Tesla Motors will swap your Model S battery while you wait,21 Jun 2013,"But waiting 20 minutes for your battery to charge halfway so you can continue on a road trip isn't always an option. To address that, Tesla will offer an..."
Amazing Resonance Experiment Video Shows Frequency As The Secret To Complexity,10 Jun 2013,"Video Nikola Tesla famously said, “If you want to find the secrets of the universe, think in terms of energy, frequency and vibration.” The video above by..."
Tesla owners get 'no-fault' battery warranty,26 Apr 2013,"The Model S' bigger 85 kwh battery pack is warranted for eight years or unlimited mileage. The smaller, 60 kilowatt-hour pack, is eight years or 125,000 miles,..."
Tesla Motors demonstrates 90-second Model S battery-swapping tech,20 Jun 2013,Share this story ... Tesla Motors has shown off its new battery pack-swapping technology for the Model S electric sedan. At an event at the company's design...
Tesla is worse than Solyndra: How the U.S. government bungled its investment in the car company and cost taxpayers ...,29 May 2013,"Tesla had just staggered through a year of layoffs, canceled orders, and record losses. Then suddenly, salvation. The U.S. Department of Energy offered to lend..."
Skimming the Surface: The Return of Tesla's Surface Waves,8 Apr 2013,"Surface waves, or electromagnetic waves, which tend to follow the contours of a surface, had been proven to exist mathematically in Tesla's time. But their..."
Tesla founder begins first financing programme,2 Apr 2013,The plan – which involves financing by Wells Fargo and US Bank and subsidies from the US government – is an attempt to broaden the potential ownership for...
Tesla America's Fourth Automaker,15 May 2013,"AMERICA'S 4TH AUTOMAKER HAS ARRIVED: Tesla Now Has The World's Biggest Automakers Watching With Anxiety · ""CARBitrage: Tesla's innovative capital raising funded..."
Consumer Reports: Tesla best car since 2007,9 May 2013,"A day after Tesla Motors reported its first quarterly profit ever, the electric car maker is receiving another huge boost: Consumer Reports magazine says..."
Physics: The mind electric,29 May 2013,Tesla saw that these created a rotating magnetic field that could make a motor. His polyphase power systems were backed by funds from US entrepreneur George...
"US group buys Tesla property, plans science center (Update)",7 May 2013,A community group that raised $1.3 million in a six-week online fundraising effort has purchased a laboratory once used by visionary scientist Nikola Tesla.
Tesla : Consumer Reports' best car ever tested,9 May 2013,"Tesla : Consumer Reports' best car ever tested ... Consumer Reports is calling the Tesla Model S the best car it has ever tested. The Model S, an all-electric..."
Watch Tesla's 90-second electric vehicle battery swap demonstration,20 Jun 2013,"Swapping a depleted battery on a Model S sedan in just over 90 seconds, the Tesla chief showed it is possible for EVs to be back on the road more quickly than..."
Tesla Racing Out Of The 'Valley Of Death' Onto The Road Ahead,8 May 2013,The bet against Tesla is proving a bad one as the company is making profits and reporting an improved outlook. Improved operational efficiency and strong...
Why Tesla Survived and Fisker Won’t,4 Apr 2013,"But one strategic decision stands out. Tesla has developed its own core technology—the batteries, the electric motor, and the systems for controlling them."
The definitive investigation of how many kindergarteners can fit into a Tesla Model S,30 May 2013,"OK, so the Tesla's carbon footprint may not be better than a Honda's, but its potential as a clown car is unparalleled."
Tesla reveals battery swap plan for its high-end electric cars,21 Jun 2013,"Tesla Motors, Inc., unveiled plans Thursday night to offer a service that would swap out depleted batteries in its luxury electric cars for fully charged..."
Elon Musk Demonstrates The Power Of Transparency With First Tesla Model S Recall,19 Jun 2013,"Tesla just issued a ""partial recall"" for its Model S sedan. Per the company blog, some Model S vehicles made between May 10, 2013 and June 8,..."
Strangling Innovation: Tesla vs. 'Rent Seekers',24 Jun 2013,Strangling Innovation: Tesla vs. 'Rent Seekers' · Rent seekers are organizations that have lost the ability to innovate · They look to the government to provide...
Breakingviews - Tesla shareholders are pulling ahead of themselves,14 May 2013,By Antony Currie. The author is a Reuters Breakingviews columnist. The opinions expressed are his own. Tesla's shareholders seem to be assuming Chief...
Tesla,5 Apr 2013,"Samsung SmartThings will integrate with Tesla Powerwall and solar, Hyundai cars · Avatar for Ben Schoon Ben Schoon Jan 5 2024 - 7:23 am PT."
"Tesla Kills The Entry-Level, 40 kWh Model S Citing Poor Demand",1 Apr 2013,The Model S just got a little more expensive. Tesla just announced that the company will no longer offer the least expensive Model S electric sedan.
Nikola Tesla's Amazing Predictions for the 21st Century,19 Apr 2013,"There will be enough wheat and wheat products to feed the entire world, including the teeming millions of China and India, now chronically on the verge of..."
Tesla's Success Is the Result of Politics and Subsidies,3 Jun 2013,"[See a collection of political cartoons on the economy.] Along with the federal loan, Tesla also relies on support from politicians through a complex series of..."
Elon Musk boosts Tesla's resale value guarantee,3 May 2013,Elon Musk boosts Tesla's resale value guarantee · Elon Musk is increasing the resale value guarantee of Tesla%27s electric sedans · It will now be based on the...
Tesla CEO Elon Musk Says He Got Into The Electric Car Business Because No One Else Would,29 May 2013,Tesla founder Elon Musk said that he got into the electric car business after it became clear that no one else was going to build an electric car.
Tesla's Elon Musk Is No Dummy,16 May 2013,"Indeed, Elon Musk, who founded or co-founded PayPal, Tesla Motors and SpaceX, has degrees in economics and physics. He started a PhD at Stanford in applied..."
Tesla stock jumps 31% after record $562M in sales and first-ever quarterly profit,8 May 2013,Electric car manufacturer Tesla's stock jumped in after-hours trading today after the company announced the first quarterly profit in the its 10-year...
"Elon Musk discusses $30k Tesla car, Mars, warp drives, and his LA to SF railgun train",30 May 2013,"At the D11 conference in California, entrepreneur, innovator, and wannabe astronaut Elon Musk has discussed the future of Tesla, reusable rockets,..."
Electric car maker Tesla sees Q1 profit,1 Apr 2013,"Tesla Motors says its electric sedan sales have exceeded the guidance it laid out two months ago and it expects to show a profit in the first quarter,..."
Tesla Should Make Sergey Brin’s Model S Makeover A Standard Option,5 Apr 2013,"Google co-founder Sergey Brin appears to have been pranked by Google employees, according to info shared on the Tesla Motors Club forum."
"Tesla Shows Off A 90-Second Battery Swap System, Wants It At Supercharging Stations By Year’s End",20 Jun 2013,"Tesla teased electric motorheads earlier this week by announcing an event that would show off its curious battery-swapping system, and it wound up being..."
Tesla's Elon Musk enjoys sweet revenge | Jean-Louis Gassée,13 May 2013,"Tesla's Elon Musk enjoys sweet revenge · Walking Palo Alto's leafy streets in the early 2000s, I witnessed the rise of the Prius. · Then there's · Actually, not..."
