Headlines,Dates,Descriptions
Tesla's bitcoin speculation helped boost profits by more than $100 million in Q1,26 Apr 2021,"On Monday, Tesla's shareholder update revealed that sales of bitcoin made a $101 million ""positive impact"" to the company's profitability during Q1."
"'This car crushes' Musk says, as Tesla launches faster Model S 'Plaid'",11 Jun 2021,"While it offers little change in body style, the Plaid charges faster at Tesla supercharger stations, has a roomier back seat and an improved entertainment..."
Elon Musk says Tesla officially canceled the Model S Plaid Plus,6 Jun 2021,"Elon Musk says Tesla officially canceled the Model S Plaid Plus ... Tesla has canceled the most expensive variant of its flagship sedan, the Model S Plaid Plus,..."
Panasonic offloads Tesla stake for $3.6bn,25 Jun 2021,"Panasonic offloads Tesla stake for $3.6bn ... Roula Khalaf, Editor of the FT, selects her favourite stories in this weekly newsletter. Panasonic has sold its..."
Tesla 'recalls' vehicles in China for online software update,26 Jun 2021,Chinese regulators said on Saturday Tesla Inc (TSLA.O) would 'recall' nearly 300000 China-made and imported Model 3 and Model Y cars for an online software...
Chinese Tesla rival Xpeng to raise up to $2bn via Hong Kong IPO,25 Jun 2021,"Xpeng, which raised $1.72 billion from an IPO on the New York Stock Exchange in August, will have to undertake a dual primary listing in Hong Kong as it lacks a..."
Tesla starts using cabin cameras to make sure drivers are paying attention,28 May 2021,Tesla has started using cabin cameras in some Model 3 and Model Y vehicles to make sure drivers are paying attention to the road when they use driver assistance...
"Stellantis to hit emissions target without Tesla's help, says CEO",4 May 2021,"Franco-Italian carmaker Stellantis (STLA.MI), expects to achieve its European carbon dioxide (CO2) emissions targets this year without environmental credits..."
"Tesla delivered 184,800 vehicles in the first quarter of 2021, Model S and X production dropped to zero",2 Apr 2021,"Tesla delivered 184,800 vehicles in the first quarter of 2021, Model S and X production dropped to zero ... Tesla just reported first-quarter vehicle production..."
Tesla branded as 'arrogant' in China as pressure mounts on the electric car maker,22 Apr 2021,"""The arrogant and overbearing stance the company exhibited in front of the public is repugnant and unacceptable, which could inflict serious damage on its..."
Tesla's publicity nightmare in China comes at crucial juncture,26 Apr 2021,Tesla has been plunged into a publicity crisis in the country after China's state media accused the company of “being arrogant” in its approach to a spat with a...
"Tesla is ditching radar, will rely on cameras for Autopilot in some cars",25 May 2021,Tesla announced Tuesday that it is ditching radar in favor of a camera-based system to enable Autopilot features in its Model 3 and Y vehicles in North...
Tesla's Solar Roof Rollout Is a Bust — And a Fixation for Elon Musk,23 Jun 2021,Tesla's Solar Roof Rollout Is a Bust — And a Fixation for Elon Musk. The CEO has fired executives and heavily involved himself in details on a program that is...
Tesla tells regulator that full self-driving cars may not be achieved by year-end,6 May 2021,"Tesla Inc (TSLA.O) told a California regulator that it may not achieve full self-driving technology by the end of this year, a memo by the California..."
"In China, a little-known EV maker is leaving Tesla in the dust",7 Jun 2021,"A China-US JV has outsold every player with its tiny, cheap EV that young women love."
Michael Burry of ‘The Big Short’ reveals a $530 million bet against Tesla,17 May 2021,Michael Burry is long puts against 800100 shares of Tesla or $534 million by the end of the first quarter.
Tesla's China orders fall by nearly half in May - report,4 Jun 2021,"Tesla Inc's (TSLA.O) vehicle orders in China nearly halved in May from April, against the backdrop of increased government scrutiny on the U.S. electric..."
China's Nio bets on battery swapping in Tesla challenge,8 May 2021,"Battery swapping allows drivers to rapidly exchange their depleted battery for a fully charged one at specially-equipped service stations. In April, New York-..."
The magical realism of Tesla,29 Apr 2021,"YOU HAVE to hand it to the “technoking”. For all his impish self-aggrandisement, mockery of deadlines, baiting of regulators and soon-to-be sideline as a..."
A Roth Capital analyst says Tesla’s stock is worth $150 — which would be a 78% discount,6 Apr 2021,"Tesla's stock is overvalued and worth only $150, according to Craig Irwin, senior research analyst at Roth Capital, who said the electric carmaker must do more..."
Tesla cooperating with Chinese authorities after accident killed police officer,18 May 2021,Tesla Inc (TSLA.O) said on Tuesday it would work with authorities to investigate a car accident in China that local police said caused the death of a police...
Panasonic sells Tesla stake for $3.6 bln,25 Jun 2021,"Panasonic Corp (6752.T) sold its stake in electric car maker Tesla Inc (TSLA.O) for about 400 billion yen ($3.61 billion) in the year ended March,..."
Tesla Faces Backlash in China from Viral Video,8 May 2021,"The remark drew enough online criticism that China's state media, controlled by the CCP, jumped in and accused Tesla of being “arrogant.” Later on..."
Breakingviews - Tesla will give up pole position in China,11 May 2021,Tesla (TSLA.O) will give up its pole position in China. An April sales drop and pared-back plans for its Shanghai plant suggest it is already facing a...
Tesla assures Chinese car owners after auto show protest,26 Apr 2021,U.S. electric vehicle maker Tesla Inc (TSLA.O) told customers in China on Monday that problems with how the company addresses customer issues will be solved...
Tesla first-quarter registrations in California fall marginally - data,20 Apr 2021,"Tesla Inc's (TSLA.O) vehicle registrations in California dropped marginally during the first quarter compared with last year, weighed down by a slump in..."
"Elon Musk says Tesla will stop accepting bitcoin for car purchases, citing environmental concerns",12 May 2021,"Elon Musk says Tesla will stop accepting bitcoin for car purchases, citing environmental concerns ... Tesla has “suspended vehicle purchases using bitcoin,” out..."
Tesla loses U.S. designation for some advanced safety features,26 May 2021,Newer Tesla Model 3 and Model Y vehicles will no longer be labeled as having some advanced safety features after the automaker said it was removing radar...
Tesla set to pay for chips in advance in bid to overcome shortage,26 May 2021,Electric-car maker also explores buying foundry but analysts warn of high costs.
Insight: Tesla drives on Autopilot through a regulatory grey zone,20 Apr 2021,It said Tesla's full self-driving system does not yet meet those standards and is considered a type of Advance Driver Assistance System that it does not...
Chinese carmakers step up challenge to Tesla with blitz of new models,19 Apr 2021,Country's auto groups aim to draw younger buyers with new cars and fresh technology.
Doctor named as one of victims in fatal Tesla crash in Texas,20 Apr 2021,"One of the two victims killed in Texas at the weekend in the crash of a Tesla car believed to operate without a driver was William Varner, a doctor,..."
Tesla says it supports standardisation of China auto industry,12 May 2021,U.S. electric vehicle maker Tesla Inc (TSLA.O) said via Weibo on Wednesday that it supports standardisation of China auto industry.
Tesla Addresses Safety Issue in More Than 285000 Vehicles in China,26 Jun 2021,"However, the adverse publicity due to quality concerns has led some Tesla owners and potential buyers to walk away. On Weibo, the recall prompted renewed..."
China's Most Popular EV is No Longer a Tesla,14 Apr 2021,"The four-passenger Wuling Mini went on sale last July, a joint project between Wuling, General Motors and Chinese state-owned automaker SAIC. The doorstop-..."
Tesla to lose hundreds of millions of dollars in emission credit sales,5 May 2021,Fiat owner Stellantis no longer needs to buy credits from Elon Musk's group to meet CO2 goals.
Tesla consumes more lithium than four closest rivals combined - MINING.COM,5 May 2021,Elon Musk's Tesla deployed 18700 tonnes of lithium carbonate equivalent in the batteries of its newly sold passenger EVs in 2020.
EXCLUSIVE Tesla puts brake on Shanghai land buy as U.S.-China tensions weigh - sources,11 May 2021,"U.S. electric car maker Tesla Inc (TSLA.O) has halted plans to buy land to expand its Shanghai plant and make it a global export hub, people familiar with..."
"Tesla has 'no competitors,' says auto-manufacturing expert",1 May 2021,"Tesla currently has 'no competitors,' but its biggest rivals will come from China, auto-manufacturing expert says · Even as EVs boom, Tesla has no real..."
Texas police to demand Tesla crash data as Musk denies Autopilot use,19 Apr 2021,"Texas police will serve search warrants on Tesla Inc (TSLA.O) on Tuesday to secure data from a fatal vehicle crash, a senior officer told Reuters on Monday,..."
How Tesla worked with and got paid by SpaceX and The Boring Company last year,3 May 2021,"How Tesla worked with and got paid by SpaceX and The Boring Company last year · SpaceX purchased $1.5 million worth of Tesla Energy systems, components and..."
Musk says Tesla cancels the longest-range Model S Plaid+,6 Jun 2021,"Production for Tesla Inc's (TSLA.O) longest-range Model S Plaid+ is canceled, CEO Elon Musk said in a tweet on Sunday."
"Tesla will store Chinese user data locally, following Apple’s suit",26 May 2021,"The electric carmaker said it has established a data center in China to carry out the “localization of data storage,” with plans to add more data facilities in..."
Two dead in Tesla crash in Texas that was believed to be driverless,18 Apr 2021,"Two men died after a Tesla (TSLA.O) vehicle, which was believed to be operating without anyone in the driver's seat, crashed into a tree on Saturday night..."
Tesla brings the strategies pioneered by Apple to the auto industry,14 May 2021,"Tesla has its own touch-screen interface that can prove to be a learning curve for new adopters, though it enables a user experience uniquely suited for its..."
"Checkered flag for Tesla, white flag for the incumbents",3 May 2021,"When a startup disrupts incumbent market leaders and changes the basis of competition in an industry, as Tesla is doing in auto manufacturing, it's the new..."
Tesla Model 3 becomes most popular battery electric car on UK roads,6 Jun 2021,Tesla Model 3 becomes most popular battery electric car on UK roads ... The Tesla Model 3 has become the most popular battery electric car on British roads after...
"Tesla opens solar charging station in Tibet, its first in China",23 Jun 2021,"U.S. electric vehicle maker Tesla Inc (TSLA.O) has opened a solar-powered charging station with on-site power storage in the Tibetan capital Lhasa,..."
Tesla and the obscure earnings JPEG,28 Apr 2021,"There was the $594m of operating income that was exclusively down to Tesla selling $101m of bitcoin and $518m of pure-profit regulatory credits. And, of course,..."
As much as $365 billion wiped off cryptocurrency market after Tesla stops car purchases with bitcoin,12 May 2021,"Tesla CEO Elon Musk said Tesla would suspend car purchases using bitcoin, wiping off billions of dollars of value from the cryptocurrency market."
Tesla's Biggest Profit Driver Could Be Drying Up,6 May 2021,"Elon Musk's electric car powerhouse has racked up $4.4 billion of credit sales, essentially free money, since 2008. Stellantis CEO Carlos Tavares says his..."
Watch A Tesla Have Its Doors Hacked Open By A Drone,29 Apr 2021,"Hack could've unlocked the Tesla's doors and trunk, change seat positions, both steering and acceleration modes, researchers say."
Biden's EV charging push could boost automakers taking on Tesla,25 Jun 2021,"President Joe Biden's plan to spend billions on U.S. charging networks could encourage more Americans to buy electric vehicles, giving General Motors (GM."
"Tesla taps tiny startup’s tech to build cheaper, cleaner batteries",4 May 2021,"Two weeks before Battery Day, Tesla purchased a number of patent applications from Springpower International, a small company based just outside Toronto, for a..."
"Tesla recalls nearly 300,000 cars in China over cruise control safety issue",26 Jun 2021,Tesla began recalling more than 285000 vehicles in China on Saturday over a safety risk concerning the vehicle's cruise control feature.
Rivian's Former Tesla Employees Lead Debut of 3 New Electric Vehicles,18 May 2021,"One-time Tesla workers can be found across a wide range of teams at Rivian. In December, Vidya Rajagopalan joined Rivian as vice president of engineering and..."
"'No one was driving' in Tesla crash that killed two men in Spring, Texas, report says",18 Apr 2021,"'No one was driving' in Tesla crash that killed two men in Spring, Texas, report says · The Tesla vehicle crashed into a tree and burst into flames, according..."
US Tesla owner killed in fiery crash was initially driving car,10 May 2021,"William Varner, 59, and Everette Talbot, 69, died when the Model S hit a tree and caught on fire in The Woodlands, a wealthy neighborhood in greater Houston."
Tesla's Musk halts use of bitcoin for car purchases,12 May 2021,"Tesla Inc (TSLA.O) will no longer accept bitcoin for car purchases, Chief Executive Elon Musk said on Wednesday, citing long-brewing environmental concerns..."
Tesla may be much worse off in China than anyone thought,13 May 2021,Why Tesla sales are plummeting in China. Yulong believes that the drop in sales is due to bad publicity that Tesla has suffered in the Chinese market since the...
Auto lobby seeks update to federal car safety standards following Tesla crashes,27 Apr 2021,"He said, “Tesla's crash highlights that there are many unanswered questions regarding the technology that purports to be automated. And sadly, there are no..."
Chinese regulators reprimand Tesla over growing complaints about its cars. (Published 2021),18 Apr 2021,Chinese regulators reprimand Tesla over growing complaints about its cars. ... Chinese regulators met with executives from Tesla recently after several government...
Tesla Tech Whiz Is Mining Riches From Your Old Batteries,6 May 2021,The engineer who helped Elon Musk turn Tesla into a powerhouse sees a future “where every vehicle is electric” – and the unfathomably profitable market in...
Tesla AI chief explains why self-driving cars don’t need lidar,28 Jun 2021,"Instead, the Tesla team used an auto-labeling technique that involves a combination of neural networks, radar data, and human reviews. Since the dataset is..."
Tesla recalls nearly 6000 U.S. cars over potentially loose bolts,2 Jun 2021,"Tesla Inc (TSLA.O) is recalling nearly 6000 U.S. vehicles because brake caliper bolts could be loose, with the potential to cause a loss of tire pressure,..."
Tesla refunds customers for duplicate charges after outcry,7 Apr 2021,"These customers received their refunds on or before April 1, including payments for overdraft fees which Tesla's duplicate withdrawals from their accounts had..."
How Elon Musk’s tweets move Tesla’s stock price,2 Jun 2021,"In May 2020, Musk tweeted that “Tesla's stock price is too high imo.” That day Tesla's stock price closed 10 percent lower than the day before. The SEC said the..."
Meet the Briton leading a Tesla rival who wants to save the planet,3 Apr 2021,"Peter Rawlinson says Lucid, which is about to list for $24bn, has drawn interest from big carmakers."
When do electric vehicles become cleaner than gasoline cars?,29 Jun 2021,"You glide silently out of the Tesla (TSLA.O) showroom in your sleek new electric Model 3, satisfied you're looking great and doing your bit for the planet."
Tesla's bitcoin value dives; Musk signals hold with 'diamond hands' tweet,19 May 2021,"The market value of Tesla Inc's (TSLA.O)bitcoin holdings have fallen by half to $1.26 billion, close to the electric car maker's purchase cost, as the..."
"SpaceX, a Tesla for the skies",13 May 2021,"WHAT GOES up must come down. That was certainly true of bitcoin, a cryptocurrency enthusiastically endorsed by Elon Musk which surged in value in February..."
Double the deliveries: Tesla’s first-quarter sales surge,2 Apr 2021,Strong sales are a sign that demand for Tesla's relatively pricey electric vehicles remains high despite the pandemic.
'Not a chance' Tesla will dominate car industry in 20 years: Bruce Greenwald,26 May 2021,Legendary investment guru Bruce Greenwald predicted that Tesla will fail to dominate auto industry over the long term due to a likely explosion in the size...
"SEC said Elon Musk's Tesla tweets violated settlement agreement, WSJ reports",1 Jun 2021,Musk is required to have Tesla-related tweets that contain material company information approved by an attorney before posting them. A so-called “twitter sitter...
Early turbulence and pulsatile flows enhance diodicity of Tesla’s macrofluidic valve,17 May 2021,"The case of unsteady or pulsatile flow, while less studied, has been considered in previous experiments11,12,13,15,33,63 and simulations that demonstrate..."
Tesla Inc. Is One of the 2021 TIME100 Most Influential Companies,26 Apr 2021,Find out why Tesla Inc. was selected for the inaugural list.
An AnandTech Interview with Jim Keller: 'The Laziest Person at Tesla',17 Jun 2021,"You don't overstep human capability - that's the biggest problem. If you want to build something bigger and more complicated, you better solve the abstraction..."
Hyperdrive Daily: Tesla Brings On The Plaid,26 May 2021,"Hyperdrive Daily: Tesla Brings On The Plaid ... Welcome to the Hyperdrive daily briefing, decoding the revolution reshaping the auto world, from EVs to self-..."
"Tesla Model Y Big Family Test: Mostly Good, But There Might Be One Death Star–Type Weakness",2 May 2021,"So, basically, the line for who's comfortable back there for more than a very short drive is around 10 or 11 years old. If you don't have more than 3 kids who..."
Tesla issues two U.S. recalls to address seat belt issues,3 Jun 2021,"Tesla Inc (TSLA.O) is issuing two new recalls to address seat belt issues, it said on Thursday."
"Two die in Tesla car crash in Texas with ‘no one’ in driver’s seat, police say",19 Apr 2021,"Two die in Tesla car crash in Texas with 'no one' in driver's seat, police say ... Two men died after a Tesla vehicle, which was believed to be operating without..."
"Musk unveils Model S Plaid, Tesla’s fastest car to date",11 Jun 2021,"Elon Musk billed Tesla's newest vehicle, the Model S Plaid, as a halo product that proves the superiority of EVs."
"Tesla's vehicle price increases due to supply chain pressure, Musk says",1 Jun 2021,"The price of Tesla (TSLA.O) vehicles is increasing due to supply chain pressures across the auto industry, particularly for raw materials, Elon Musk said on..."
Tesla posts another record quarterly profit—and Wall Street shrugs,27 Apr 2021,The electric carmaker reported net earnings of $438 million on a GAAP basis. Revenues were $10.4 billion. That number is down slightly from the fourth quarter's...
US to deport Russian man who tried to hack Tesla,24 May 2021,US to deport Russian man who tried to hack Tesla. Tesla CEO Elon Musk acknowledged after Egor Igorevich Kriuchkov's arrest in August that the company had been...
2 Chinese EV Plays if You Like Tesla,10 May 2021,"They are: Shenzhen Inovance Technology (300124) and Delta Electronics (2308). Inovance has more exposure in Chinese EV makers still attempting to turn a profit,..."
Tesla Makes More Money Trading Bitcoin Than Selling Cars,27 Apr 2021,"Bitcoin trading and regulatory credits, not auto sales, helped power Tesla to a record profit."
"Tesla Found Guilty Of Throttling Battery Life, Charging Speed In Norway",24 May 2021,Topline. Tesla could be forced to pay out as much as $160 million to Norwegian Tesla owners after a Norway court ruled a 2019 software update throttled the...
"Tesla cars can drive with nobody in the driver's seat, Consumer Reports engineers find",22 Apr 2021,"Consumer Reports said Thursday it took a 2020 Tesla Model Y on a closed test track to see if the electric vehicle could operate on Autopilot, Tesla's automated..."
Tesla begins deliveries of its new Model S Plaid,10 Jun 2021,"Tesla begins deliveries of its new Model S Plaid ... Tesla began deliveries of its new Model S Plaid, a high-performance version of the company's flagship..."
"Tesla's Model S Plaid Plus car is 'cancelled', tweets Elon Musk",7 Jun 2021,"After announcing that Tesla will hold an event for the first Model S Plaid deliveries last week, its CEO Elon Musk on Monday said the new electric car will..."
"The Tesla Model S Plaid is a 200mph, 1020bhp electric car",11 Jun 2021,"The Tesla Model S Plaid is a 200mph, 1,020bhp electric car ... “The quickest production car ever,” says Tesla of the new Model S Plaid. Bold claim, and one worth..."
14 coolest Tesla features that put your regular car to shame,20 Jun 2021,14 Tesla features your regular car definitely doesn't have · 1. Only one touchscreen · 2. Autopilot · 3. Supercharging · 4. Free over-the-air updates · 5.
"Tesla stock under pressure after fiery, fatal Model S crash",19 Apr 2021,Shares of Elon Musk's automaker fell as much as 6.5% in New York and came under renewed pressure at midday as the National Highway Transportation Safety...
U.S. safety board to release report on Texas Tesla crash within a month,28 Apr 2021,The U.S. transport safety board is working to publish as soon as possible a preliminary report on a recent Tesla (TSLA.O) vehicle crash in Texas in which...
Tesla's move from radar to vision costs it some safety endorsements — for now,27 May 2021,"Consumer Reports and IIHS are taking away top safety endorsements from Tesla, after the company's move from radar to vision-based driver assistance systems."
"Tesla recalls 6,000 cars over risk of loose bolts",2 Jun 2021,"Tesla is recalling 5974 of its electric vehicles over concerns that their brake caliper bolts could be loose, which could potentially cause tire pressure..."
Tesla's Elon Musk qualifies for $11 billion options payout,26 Apr 2021,Tesla's (TSLA.O) quarterly report on Monday hit targets qualifying Chief Executive Elon Musk for two options payouts worth a combined $11 billion.
Tesla Autopilot System Found Probably at Fault in 2018 Crash (Published 2020),18 Apr 2021,"In the 2018 accident, Autopilot had been engaged for nearly 19 minutes, according to the safety board's investigation. Mr. Huang put his hands on and off the..."
Tesla backs vision-only approach to autonomy using powerful supercomputer,21 Jun 2021,Tesla backs vision-only approach to autonomy using powerful supercomputer ... Tesla CEO Elon Musk has been teasing a neural network training computer called “Dojo...
Tesla in deadly California crash was on Autopilot: Authorities,14 May 2021,Tesla in deadly California crash was on Autopilot: Authorities. A 35-year-old man was killed on May 5 when his Tesla Model 3 struck an overturned semi-truck on...
"As Consumer Interest in Electric Cars Grows, Tesla Still Dominates the Conversation",15 Apr 2021,"40% of consumers named Tesla as the auto brand they first associate with eco-friendly cars, and 51% named the brand in association with electric vehicles in..."
"Elon Musk might be hosting SNL, but Tesla workers aren’t laughing",1 May 2021,"Elon Musk might be hosting SNL, but Tesla workers aren't laughing ... “The shift toward a cleaner future requires CEOs like Elon Musk to invest in me and my..."
Elon Musk Promises to Make a $25000 Tesla (in 3 Years) (Published 2020),26 Apr 2021,"Elon Musk Promises to Make a $25,000 Tesla (in 3 Years). Tesla said it was working on advances that would lower the cost of batteries and increase their..."
Tesla plans to deliver Model S Plaid in June after months of delays,20 May 2021,Tesla plans to deliver Model S Plaid in June after months of delays ... Elon Musk said in a tweet on Thursday that Tesla will hold a “delivery event” at the...
Elon Musk Says Tesla Has Suspended Accepting Bitcoin for Vehicle Purchases,12 May 2021,Tesla chief says bitcoin will be used for transactions 'as soon as mining transitions to more sustainable energy'
Tesla’s new Model S runs Cyberpunk 2077 with ‘PS5-level performance’,11 Jun 2021,"Elon Musk promised Cyberpunk 2077 on Tesla's new Model S, and he's now demonstrated it with PS5-level performance. AMD's latest chips power Tesla's new..."
Tesla turns a record profit despite new Model S and Model X delay,26 Apr 2021,"The company's website currently pegs the earliest deliveries for the Model S happening in June, while the Model X apparently won't get to customers until at..."
Tesla is no longer using radar sensors in Model 3 and Model Y vehicles built in North America,25 May 2021,"Tesla Model Y and Model 3 vehicles bound for North American customers are being built without radar, fulfilling a desire by CEO Elon Musk to only use."
Tesla is debuting the quickest-ever production car. But the question looms: Can Elon Musk still deliver?,11 Jun 2021,"The Tesla CEO appeared about half-hour late at the company's Fremont, Calif., production facility to announce a revolutionary debut for Tesla, dubbed Plaid. The..."
"Tesla tricked into autopilot with no one at wheel, watchdog warns",22 Apr 2021,"Tesla tricked into autopilot with no one at wheel, watchdog warns. Consumer Reports said that during several trips on its closed tracks with an empty driver's..."
Tesla Car Hacked Remotely From Drone via Zero-Click Exploit,3 May 2021,Tesla Car Hacked Remotely From Drone via Zero-Click Exploit ... Two researchers have shown how a Tesla — and possibly other cars — can be hacked remotely without...
Tesla is following in the steps of an unlikely rival: Subaru,18 Jun 2021,"Tesla and Subaru suddenly have something in common, as the only automakers to exclusively trust cameras for driver-assist technology. Some autonomous driving..."
What we know about Tesla's supercomputer,26 Jun 2021,How Tesla is using a supercomputer to train its self-driving tech. Tesla's approach to autonomy is controversial: It relies on just cameras to see and...
It's time to notice Tesla's Autopilot death toll,19 Apr 2021,"Since Tesla introduced Autopilot in 2015, there have been at least 11 deaths in 9 crashes in the United States that involved Autopilot. Internationally, there..."
The company Tesla booted from the S&P 500 is outperforming it,28 Jun 2021,The company Tesla booted from the S&P 500 is outperforming it ... The company Tesla (TSLA) booted from the S&P 500 index has vastly outperformed the electric...
Why everyone from Elon Musk to Janet Yellen is worried about bitcoin's energy usage,13 May 2021,Elon Musk said Tesla has halted purchases of vehicles with bitcoin due to concerns over the “rapidly increasing use of fossil fuels for bitcoin mining.
Tesla Introduces Upgraded Model S to Jump-Start High-End Model Sales,11 Jun 2021,"The redesign of the Model S is the latest sign that Tesla has evolved from a sprightly startup challenging incumbents with new vehicles, to an established..."
"Tesla files trademark, hinting at Elon Musk’s restaurant concept plans",1 Jun 2021,"Tesla has recently filed a new trademark for its brand under restaurant services, a sign the company might be finally gearing up to deliver on an idea."
Apple and Tesla have a lot of similarities; it's no coincidence,18 May 2021,"Both Tesla electric cars and Apple electronics are positioned as premium products, with an aura of high-tech innovation ostensibly justifying the higher..."
Tesla cameras will monitor driver awareness,28 May 2021,"The electric car company says it will now ""detect inattentiveness"" amid safety concerns."
"Elon Musk called lidar a “crutch,” but now Tesla is reportedly testing Luminar's laser sensors",24 May 2021,Tesla is testing lidar from Luminar in what could be a reversal of Elon Musk's long-held animosity toward the laser sensor used for autonomous vehicles.
Elon Musk: Tesla Model Y 'likely' world's best-selling car by 2022,27 Apr 2021,"Musk said the Model Y would likely be the ""best-selling car or truck of any kind in the world."" Tesla currently only makes the SUV at two factories."
Elon Musk clarifies that 'Tesla has not sold any Bitcoin',16 May 2021,Tesla CEO Elon Musk clarified in a tweet early Monday that the electric vehicle maker “has not sold any Bitcoin.”.
Tesla temporarily halts production of its Model S and Model X,2 Apr 2021,"He said Tesla probably shut production of the Model S and Model X cars because of the chip shortage, and instead use the chips it has to build its higher volume..."
Tesla's market value set to gain $50 bln on record EV deliveries,5 Apr 2021,Tesla's market value set to gain $50 bln on record EV deliveries ... April 5 (Reuters) - Tesla Inc's (TSLA.O)...
VW China venture buys green credits from Tesla to meet local rules,2 Apr 2021,VW China venture buys green credits from Tesla to meet local rules ... A Volkswagen joint venture in China is buying green car credits from Tesla to help stay...
Tesla desperately needs a No. 2 for Elon Musk,9 Jun 2021,"“Jerome leaving Tesla is a huge void that will be tough to fill and increases pressure on finally hiring a COO under Musk,” said Wedbush Securities analyst Dan..."
"Tesla refunds customers charged twice for Model 3, Model Y cars",8 Apr 2021,"Tesla refunded customers who were overcharged up to $71,000 on new cars and gave them $200 to spend at its online store · Tesla customers charged twice for new..."
Tesla Roadster 0 To 60 in 1.1 Seconds | Tesla Roadster Top Speed,24 May 2021,"Elon Musk﻿ says his rocket-powered Tesla Roadster will go from 0 to 60 miles per hour in 1.1 seconds. ""It will be safe,"" he says, ""but very intense."""
Tesla in Autopilot mode crashes into parked police car,18 May 2021,"Tesla in Autopilot mode crashes into parked police car. No one was injured, but the crash caused ""significant damage"" to the patrol car. ... Authorities in..."
Tesla's Autopilot is 'easily' tricked into working without anyone in the driver's seat,22 Apr 2021,Consumer Reports “easily” tricked a Tesla Model Y into driving without anyone in the driver's seat. Two men were killed recently in Texas after their Tesla...
Tesla owners win legal fight after software update crippled older Model S batteries,24 May 2021,"Owners of Tesla Model S vehicles purchased between 2013 and 2015 found that after they downloaded and installed the code in 2018, the electric batteries..."
"Tesla to launch high-end Model S ‘Plaid’ to fend off Mercedes, Porsche",10 Jun 2021,"Tesla will deliver a high-performance version of its Model S on Thursday, aiming to reignite interest in the nearly decade-old sedan."
Tesla privately admits Elon Musk has been exaggerating about 'full self-driving',7 May 2021,"Tesla CEO Elon Musk's comments about fully autonomous capabilities do not match the “engineering reality” of Autopilot, the company's head of software told..."
Tesla Model S Plaid revealed: Elon Musk calls it the ‘quickest production car ever’,10 Jun 2021,"Tesla delivered the first 25 redesigned Model S Plaid sedans on June 10th at an event outside the company's Fremont, California headquarters."
Tesla Tests Luminar Sensor Musk Scorned as 'Fool's Errand',24 May 2021,"Tesla Inc., whose boss Elon Musk says he can develop a fully self-driving car without using laser-sensor technology, has a contract to use such sensors from..."
Explainer: What's happening with Tesla's $7 billion German 'gigafactory'?,22 Jun 2021,"Tesla (TSLA.O) has already pushed back the expected opening to late 2021. Yet the environmental agency in Brandenburg, the state where the 5.8 billion euro ($..."
See Tesla Model X P100D Silently Cruise At 155 MPH On Autobahn,9 Jun 2021,"The Model X driver stays on the accelerator after the Bimmer cools off, and the speed gradually increases to around 140 mph (225 km/h) and then just inches..."
Tesla has activated its in-car camera to monitor drivers using Autopilot,27 May 2021,Tesla has enabled the in-car camera in its Model 3 and Model Y vehicles to monitor drivers when its Autopilot advanced driver assistance system is being.
"Tesla Model S Plaid caught fire while driver was at the wheel, says fire chief",1 Jul 2021,"Tesla Model S Plaid caught fire while driver was at the wheel, says fire chief ... A 2021 Tesla Model S Plaid sedan caught fire Tuesday night in Haverford,..."
Solar flare: why Tesla's price hike has customers seeing spots,30 Apr 2021,"Tesla is raising the prices of its solar roof, and customers are irate. The Verge spoke to 11 customers who have cancelled or are considering cancelling..."
Police say no one was in driver's seat in fatal Tesla crash,19 Apr 2021,"Two passengers were killed in a crash of a Tesla Model S on Saturday in which there was no one sitting in the driver's seat, according to police."
Elon Musk Dumped Radar for Tesla's Self-Driving Cars. His A.I. Chief Tells Why.,23 Jun 2021,"Radar is used to measure things like speed and distance, but Tesla believes cameras can do that too. Disagreements between radar sensors and optical cameras..."
Elon Musk Can Pocket Another $32 Billion of Tesla Shares,30 Apr 2021,"The billionaire has used his Tesla holdings as collateral to borrow funds. As of 2020, the CEO had pledged more than 92 million of his 227 million Tesla shares..."
UK government spent £1.2m per week subsidising Tesla cars,17 Jun 2021,UK government spent £1.2m per week subsidising Tesla cars · A government scheme spent £61.3m to lower the cost of Tesla cars for UK consumers in 2020 · Tesla's...
Here's how Tesla's new Auto Shift works,11 Jun 2021,Here's how Tesla's new Auto Shift works · That Auto Shift out of Park is enabled in the vehicle settings. · The vehicle is already in Park. · The driver's seat...
SpaceX's Starlink Business Might Go Public. Tesla Shareholders Could Benefit.,24 Jun 2021,"Musk's tweet might actually be helping his public company, Tesla (ticker: TSLA), in Thursday trading. He says that long-term Tesla share holders might get..."
Tesla and China call out 'bitcoin' on sustainability impact,2 Jun 2021,Tesla and China's restrictions to 'bitcoin' have brought to the foreground new ways to generate more energy-efficient cryptocurrencies.
Tesla starts using in-car camera for Autopilot driver monitoring,27 May 2021,Tesla is finally adding an extra layer of driver monitoring to its Autopilot advanced driver assistance system. The company has started shipping new...
"Tesla crash: Autopilot was off, says preliminary report",11 May 2021,"Tesla crash: Autopilot was off, says preliminary report ... The autopilot function on a Tesla car involved in a fatal crash in Texas in April was ""not available""..."
